5	229
17	229
18	229
19	229
22	229
24	229
27	229
28	229
29	229
32	229
33	229
34	229
36	229
44	229
51	229
53	229
57	229
65	229
67	229
71	229
78	229
82	229
84	229
90	229
91	229
93	229
97	229
102	229
103	229
107	229
113	229
119	229
122	229
123	229
128	229
131	229
133	229
135	229
139	229
140	229
146	229
148	229
154	229
181	229
184	229
194	229
196	229
197	229
232	229
241	229
290	229
301	229
345	229
378	229
380	229
395	229
410	229
420	229
449	229
450	229
456	229
495	229
505	229
507	229
549	229
607	229
681	229
940	229
995	229
1030	229
1207	229
1291	231
1292	231
1294	231
1296	231
1297	231
1302	231
1305	231
1306	231
1307	231
1314	231
1322	231
1327	231
1335	231
1339	231
1341	231
1347	231
1353	231
1355	231
1356	231
1365	231
1366	231
1370	231
1371	231
1375	231
1379	231
1381	231
1387	231
1393	231
1435	231
1440	231
1443	231
1473	231
1475	231
1476	231
1484	231
1499	231
1515	231
1545	231
1597	231
1694	231
1701	231
1725	231
1731	231
1839	231
1841	231
1864	231
1897	231
2001	231
2641	741
2642	741
2643	741
2646	741
2658	741
2659	741
2660	741
2662	741
2666	741
2667	741
2669	741
2670	741
2672	741
2674	741
2676	741
2679	741
2683	741
2686	741
2687	741
2688	741
2690	741
2695	741
2696	741
2697	741
2700	741
2710	741
2712	741
2723	741
2730	741
2741	741
2746	741
2752	741
2759	741
2761	741
2763	741
2767	741
2768	741
2772	741
2774	741
2787	741
2788	741
2790	741
2795	741
2801	741
2811	741
2813	741
2815	741
2816	741
2821	741
2824	741
2825	741
2828	741
2829	741
2834	741
2835	741
2837	741
2852	741
2860	741
2874	741
2875	741
2888	741
2891	741
2898	741
2900	741
2901	741
2935	741
2999	741
3010	741
3056	741
3102	741
3104	741
3107	741
3108	741
3113	741
3122	741
3148	741
3171	741
3175	741
3176	741
3177	741
3178	741
3187	741
3194	741
3211	741
3218	741
3219	741
3222	741
3223	741
3241	741
3245	741
3256	741
3273	741
3275	741
3280	741
3318	741
3329	741
3394	741
3420	741
3483	741
3750	741
3761	741
3783	741
3799	741
3811	741
3856	741
3870	741
4194	741
4197	741
4269	741
4354	741
4374	741
4644	741
4661	741
4944	741
5129	741
5449	836
5453	836
5458	836
5460	836
5462	836
5463	836
5465	836
5468	836
5469	836
5477	836
5480	836
5491	836
5495	836
5498	836
5504	836
5506	836
5509	836
5513	836
5514	836
5517	836
5520	836
5521	836
5522	836
5523	836
5526	836
5533	836
5539	836
5596	836
5605	836
5618	836
5631	836
5635	836
5636	836
5639	836
5654	836
5666	836
5680	836
5684	836
5686	836
5696	836
5707	836
5738	836
5840	836
5872	836
5898	836
5902	836
5903	836
5927	836
6084	836
6119	836
6120	836
