517	11
518	11
519	11
520	11
521	11
522	11
523	11
524	11
525	11
527	11
528	11
529	11
530	11
531	11
532	11
533	11
534	11
535	11
536	11
537	11
538	11
539	11
540	11
541	11
542	11
543	11
544	11
545	11
546	11
547	11
548	11
549	11
550	11
553	11
554	11
555	11
556	11
557	11
558	11
559	11
560	11
561	11
562	11
563	11
564	11
565	11
566	11
567	11
568	11
569	11
570	11
571	11
572	11
573	11
574	11
575	11
602	12
603	12
604	12
605	12
606	12
607	12
608	12
609	12
610	12
611	12
612	12
613	12
614	12
615	12
616	12
617	12
618	12
619	12
620	12
621	12
622	12
623	12
624	12
625	12
627	13
628	13
629	13
630	13
631	13
632	13
633	13
634	13
635	13
636	13
637	13
638	13
639	13
640	13
641	13
642	13
643	13
644	13
645	13
646	13
647	13
648	13
649	13
650	13
652	13
653	13
654	13
655	13
656	13
657	13
658	13
659	13
660	13
661	13
662	13
663	13
664	13
665	13
666	13
667	13
668	13
669	13
670	13
671	13
672	13
673	13
674	13
675	13
677	13
678	13
679	13
680	13
681	13
682	13
683	13
684	13
685	13
686	13
687	13
688	13
689	13
690	13
691	13
692	13
693	13
694	13
695	13
696	13
697	13
698	13
699	13
700	13
727	14
728	14
729	14
730	14
731	14
732	14
733	14
734	14
735	14
736	14
737	14
738	14
739	14
740	14
741	14
742	14
743	14
744	14
745	14
746	14
747	14
748	14
749	14
750	14
752	14
753	14
754	14
755	14
756	14
757	14
758	14
759	14
760	14
761	14
762	14
763	14
764	14
765	14
766	14
767	14
768	14
769	14
770	14
771	14
772	14
773	14
774	14
775	14
777	14
778	14
779	14
780	14
781	14
782	14
783	14
784	14
785	14
786	14
787	14
788	14
789	14
790	14
791	14
792	14
793	14
794	14
795	14
796	14
797	14
798	14
799	14
800	14
827	15
828	15
829	15
830	15
831	15
832	15
833	15
834	15
836	15
837	15
838	15
839	15
840	15
841	15
842	15
843	15
844	15
845	15
846	15
847	15
848	15
849	15
850	15
852	15
853	15
854	15
855	15
856	15
857	15
858	15
859	15
860	15
861	15
862	15
863	15
864	15
865	15
866	15
867	15
868	15
869	15
870	15
871	15
872	15
873	15
874	15
875	15
877	15
878	15
879	15
880	15
881	15
882	15
883	15
884	15
885	15
886	15
887	15
888	15
889	15
890	15
891	15
892	15
893	15
894	15
895	15
896	15
897	15
898	15
899	15
900	15
927	16
928	16
929	16
930	16
931	16
932	16
933	16
934	16
935	16
936	16
937	16
938	16
939	16
940	16
941	16
942	16
943	16
944	16
945	16
946	16
947	16
948	16
949	16
950	16
952	16
953	16
954	16
955	16
956	16
957	16
958	16
959	16
960	16
961	16
962	16
963	16
964	16
965	16
966	16
967	16
968	16
969	16
970	16
971	16
972	16
973	16
974	16
975	16
977	16
978	16
979	16
980	16
981	16
982	16
983	16
984	16
985	16
986	16
987	16
988	16
989	16
990	16
991	16
992	16
993	16
994	16
995	16
996	16
997	16
998	16
999	16
1000	16
1027	17
1028	17
1029	17
1030	17
1031	17
1032	17
1033	17
1034	17
1035	17
1036	17
1037	17
1038	17
1039	17
1040	17
1041	17
1042	17
1043	17
1044	17
1045	17
1046	17
1047	17
1048	17
1049	17
1050	17
1052	17
1053	17
1054	17
1055	17
1056	17
1057	17
1058	17
1059	17
1060	17
1061	17
1062	17
1063	17
1064	17
1065	17
1066	17
1067	17
1068	17
1069	17
1070	17
1071	17
1072	17
1073	17
1074	17
1075	17
1077	17
1078	17
1079	17
1080	17
1081	17
1082	17
1083	17
1084	17
1085	17
1086	17
1087	17
1088	17
1089	17
1090	17
1091	17
1092	17
1093	17
1094	17
1095	17
1096	17
1097	17
1098	17
1099	17
1100	17
1127	18
1128	18
1129	18
1130	18
1131	18
1132	18
1133	18
1134	18
1135	18
1136	18
1137	18
1138	18
1139	18
1140	18
1141	18
1142	18
1143	18
1144	18
1145	18
1146	18
1147	18
1148	18
1149	18
1150	18
1152	20
1153	20
1154	20
1155	20
1156	20
1157	20
1158	20
1159	20
1160	20
1161	20
1162	20
1163	20
1164	20
1165	20
1166	20
1167	20
1168	20
1169	20
1170	20
1171	20
1172	20
1173	20
1174	20
1175	20
1177	22
1178	22
1179	22
1180	22
1181	22
1182	22
1183	22
1184	22
1185	22
1186	22
1187	22
1188	22
1189	22
1190	22
1193	22
1194	22
1195	22
1196	22
1197	22
1198	22
1199	22
1200	22
1202	22
1203	22
1204	22
1205	22
1206	22
1207	22
1208	22
1209	22
1210	22
1211	22
1212	22
1213	22
1214	22
1215	22
1216	22
1217	22
1218	22
1219	22
1220	22
1221	22
1222	22
1223	22
1224	22
1225	22
1227	22
1228	22
1229	22
1230	22
1231	22
1232	22
1233	22
1234	22
1235	22
1236	22
1237	22
1238	22
1239	22
1240	22
1241	22
1242	22
1243	22
1244	22
1245	22
1246	22
1247	22
1248	22
1249	22
1250	22
1277	23
1278	23
1279	23
1280	23
1281	23
1282	23
1283	23
1284	23
1285	23
1286	23
1287	23
1288	23
1289	23
1290	23
1291	23
1292	23
1293	23
1294	23
1295	23
1296	23
1297	23
1298	23
1299	23
1300	23
1302	24
1303	24
1304	24
1305	24
1306	24
1307	24
1308	24
1309	24
1310	24
1311	24
1312	24
1313	24
1314	24
1315	24
1316	24
1317	24
1318	24
1319	24
1320	24
1321	24
1322	24
1323	24
1324	24
1325	24
1328	24
1329	24
1330	24
1331	24
1332	24
1333	24
1334	24
1335	24
1336	24
1337	24
1338	24
1339	24
1340	24
1341	24
1342	24
1343	24
1344	24
1345	24
1346	24
1347	24
1348	24
1349	24
1350	24
1352	24
1353	24
1354	24
1355	24
1356	24
1357	24
1358	24
1359	24
1360	24
1361	24
1362	24
1363	24
1364	24
1365	24
1366	24
1367	24
1368	24
1369	24
1370	24
1371	24
1372	24
1373	24
1374	24
1375	24
1402	25
1403	25
1404	25
1405	25
1406	25
1407	25
1408	25
1409	25
1410	25
1411	25
1412	25
1413	25
1414	25
1415	25
1416	25
1417	25
1418	25
1419	25
1420	25
1421	25
1422	25
1423	25
1424	25
1425	25
1427	25
1428	25
1429	25
1430	25
1431	25
1432	25
1433	25
1434	25
1435	25
1436	25
1437	25
1438	25
1439	25
1440	25
1441	25
1442	25
1443	25
1444	25
1445	25
1446	25
1447	25
1448	25
1449	25
1450	25
1452	25
1453	25
1454	25
1455	25
1456	25
1457	25
1458	25
1459	25
1460	25
1461	25
1462	25
1463	25
1464	25
1465	25
1466	25
1467	25
1468	25
1469	25
1470	25
1471	25
1472	25
1473	25
1474	25
1475	25
1502	26
1503	26
1504	26
1505	26
1506	26
1507	26
1508	26
1509	26
1510	26
1511	26
1512	26
1513	26
1514	26
1515	26
1516	26
1517	26
1518	26
1519	26
1520	26
1521	26
1522	26
1523	26
1524	26
1525	26
1527	26
1528	26
1529	26
1530	26
1531	26
1532	26
1533	26
1534	26
1535	26
1536	26
1537	26
1538	26
1539	26
1540	26
1541	26
1542	26
1543	26
1544	26
1545	26
1546	26
1547	26
1548	26
1549	26
1550	26
1552	26
1553	26
1554	26
1555	26
1556	26
1557	26
1558	26
1559	26
1560	26
1561	26
1562	26
1563	26
1564	26
1565	26
1566	26
1567	26
1568	26
1569	26
1570	26
1571	26
1572	26
1573	26
1574	26
1575	26
1602	27
1603	27
1604	27
1606	27
1607	27
1608	27
1609	27
1610	27
1611	27
1612	27
1613	27
1614	27
1615	27
1616	27
1618	27
1619	27
1620	27
1621	27
1622	27
1623	27
1624	27
1625	27
1627	27
1628	27
1629	27
1630	27
1631	27
1632	27
1633	27
1634	27
1635	27
1636	27
1637	27
1638	27
1639	27
1640	27
1641	27
1642	27
1643	27
1644	27
1645	27
1646	27
1647	27
1648	27
1649	27
1650	27
1677	28
1678	28
1679	28
1680	28
1681	28
1682	28
1683	28
1684	28
1685	28
1686	28
1687	28
1688	28
1689	28
1690	28
1691	28
1692	28
1693	28
1694	28
1695	28
1696	28
1697	28
1698	28
1699	28
1700	28
1702	28
1703	28
1704	28
1705	28
1706	28
1707	28
1708	28
1709	28
1710	28
1711	28
1712	28
1713	28
1714	28
1715	28
1716	28
1717	28
1718	28
1719	28
1720	28
1721	28
1722	28
1723	28
1724	28
1725	28
1727	28
1728	28
1729	28
1730	28
1731	28
1732	28
1733	28
1734	28
1735	28
1736	28
1737	28
1738	28
1739	28
1740	28
1741	28
1742	28
1743	28
1744	28
1745	28
1746	28
1747	28
1748	28
1749	28
1750	28
1752	29
1753	29
1754	29
1755	29
1756	29
1757	29
1758	29
1759	29
1760	29
1761	29
1762	29
1763	29
1764	29
1765	29
1766	29
1767	29
1768	29
1769	29
1770	29
1771	29
1772	29
1773	29
1774	29
1775	29
1777	29
1778	29
1779	29
1780	29
1781	29
1782	29
1783	29
1784	29
1785	29
1786	29
1787	29
1788	29
1789	29
1790	29
1791	29
1792	29
1793	29
1794	29
1795	29
1796	29
1797	29
1798	29
1799	29
1800	29
1802	29
1803	29
1804	29
1805	29
1806	29
1807	29
1808	29
1809	29
1810	29
1811	29
1812	29
1813	29
1814	29
1815	29
1816	29
1817	29
1818	29
1819	29
1820	29
1821	29
1822	29
1823	29
1824	29
1825	29
1852	31
1853	31
1854	31
1855	31
1856	31
1857	31
1858	31
1859	31
1860	31
1861	31
1862	31
1863	31
1864	31
1865	31
1866	31
1867	31
1868	31
1869	31
1870	31
1871	31
1872	31
1873	31
1874	31
1875	31
1877	32
1878	32
1879	32
1880	32
1881	32
1882	32
1883	32
1884	32
1885	32
1886	32
1887	32
1888	32
1889	32
1890	32
1891	32
1892	32
1893	32
1894	32
1895	32
1896	32
1897	32
1898	32
1899	32
1900	32
1902	32
1903	32
1904	32
1905	32
1906	32
1907	32
1908	32
1909	32
1910	32
1911	32
1912	32
1913	32
1914	32
1915	32
1916	32
1917	32
1918	32
1919	32
1920	32
1921	32
1922	32
1923	32
1924	32
1925	32
1927	32
1928	32
1929	32
1930	32
1931	32
1932	32
1933	32
1934	32
1935	32
1936	32
1937	32
1938	32
1939	32
1940	32
1941	32
1942	32
1943	32
1944	32
1945	32
1946	32
1947	32
1948	32
1949	32
1950	32
1977	33
1978	33
1979	33
1980	33
1981	33
1982	33
1983	33
1984	33
1985	33
1986	33
1987	33
1988	33
1989	33
1990	33
1991	33
1992	33
1993	33
1994	33
1995	33
1996	33
1997	33
1998	33
1999	33
2000	33
2005	33
2006	33
2007	33
2008	33
2009	33
2010	33
2011	33
2012	33
2013	33
2014	33
2015	33
2016	33
2017	33
2018	33
2019	33
2020	33
2021	33
2022	33
2023	33
2024	33
2025	33
2027	33
2028	33
2029	33
2030	33
2031	33
2032	33
2033	33
2034	33
2035	33
2036	33
2037	33
2038	33
2039	33
2040	33
2041	33
2042	33
2043	33
2044	33
2045	33
2046	33
2047	33
2048	33
2049	33
2050	33
2077	34
2078	34
2079	34
2080	34
2081	34
2082	34
2083	34
2084	34
2085	34
2086	34
2087	34
2088	34
2089	34
2090	34
2091	34
2092	34
2093	34
2094	34
2095	34
2096	34
2097	34
2098	34
2099	34
2100	34
2102	34
2103	34
2104	34
2105	34
2106	34
2107	34
2108	34
2109	34
2110	34
2111	34
2112	34
2113	34
2114	34
2115	34
2116	34
2117	34
2118	34
2119	34
2120	34
2121	34
2122	34
2123	34
2124	34
2125	34
2127	36
2128	36
2129	36
2130	36
2131	36
2132	36
2133	36
2134	36
2135	36
2136	36
2137	36
2138	36
2139	36
2140	36
2141	36
2142	36
2143	36
2144	36
2145	36
2146	36
2147	36
2148	36
2149	36
2150	36
2152	36
2153	36
2154	36
2155	36
2156	36
2157	36
2158	36
2159	36
2160	36
2161	36
2162	36
2163	36
2164	36
2165	36
2166	36
2167	36
2168	36
2169	36
2170	36
2171	36
2172	36
2173	36
2174	36
2175	36
2177	36
2178	36
2179	36
2180	36
2181	36
2182	36
2183	36
2184	36
2185	36
2186	36
2187	36
2188	36
2189	36
2190	36
2191	36
2192	36
2193	36
2194	36
2195	36
2196	36
2197	36
2198	36
2199	36
2200	36
2227	37
2228	37
2229	37
2230	37
2231	37
2232	37
2233	37
2234	37
2235	37
2236	37
2237	37
2238	37
2239	37
2240	37
2241	37
2242	37
2243	37
2244	37
2245	37
2246	37
2247	37
2248	37
2249	37
2250	37
2252	37
2253	37
2254	37
2255	37
2256	37
2257	37
2258	37
2259	37
2260	37
2261	37
2262	37
2263	37
2264	37
2265	37
2266	37
2267	37
2268	37
2269	37
2270	37
2271	37
2272	37
2273	37
2274	37
2275	37
2277	37
2278	37
2279	37
2280	37
2281	37
2282	37
2283	37
2284	37
2285	37
2286	37
2287	37
2288	37
2289	37
2290	37
2291	37
2292	37
2293	37
2294	37
2295	37
2296	37
2297	37
2298	37
2299	37
2300	37
2327	38
2328	38
2329	38
2330	38
2331	38
2332	38
2333	38
2334	38
2335	38
2336	38
2337	38
2338	38
2339	38
2340	38
2341	38
2342	38
2343	38
2344	38
2345	38
2346	38
2347	38
2348	38
2349	38
2350	38
2352	38
2353	38
2354	38
2355	38
2356	38
2357	38
2358	38
2359	38
2360	38
2361	38
2362	38
2363	38
2364	38
2365	38
2366	38
2367	38
2368	38
2369	38
2370	38
2371	38
2372	38
2373	38
2374	38
2375	38
2377	38
2378	38
2379	38
2380	38
2381	38
2382	38
2383	38
2384	38
2385	38
2386	38
2387	38
2388	38
2389	38
2390	38
2391	38
2392	38
2393	38
2394	38
2395	38
2396	38
2397	38
2398	38
2399	38
2400	38
2427	39
2428	39
2429	39
2430	39
2431	39
2432	39
2433	39
2434	39
2435	39
2436	39
2437	39
2438	39
2439	39
2440	39
2441	39
2442	39
2443	39
2444	39
2445	39
2446	39
2447	39
2448	39
2449	39
2450	39
2452	39
2453	39
2454	39
2455	39
2456	39
2457	39
2458	39
2459	39
2460	39
2461	39
2462	39
2463	39
2464	39
2465	39
2466	39
2467	39
2468	39
2469	39
2470	39
2471	39
2472	39
2473	39
2474	39
2475	39
2477	39
2478	39
2479	39
2480	39
2481	39
2482	39
2483	39
2484	39
2485	39
2486	39
2487	39
2488	39
2489	39
2490	39
2491	39
2492	39
2493	39
2494	39
2495	39
2496	39
2497	39
2498	39
2499	39
2500	39
2527	40
2528	40
2529	40
2530	40
2531	40
2532	40
2533	40
2534	40
2535	40
2536	40
2537	40
2538	40
2539	40
2540	40
2541	40
2542	40
2543	40
2544	40
2545	40
2546	40
2547	40
2548	40
2549	40
2550	40
2552	40
2553	40
2554	40
2555	40
2556	40
2557	40
2558	40
2559	40
2560	40
2561	40
2562	40
2563	40
2564	40
2565	40
2566	40
2567	40
2568	40
2569	40
2570	40
2571	40
2572	40
2573	40
2574	40
2575	40
2577	40
2578	40
2579	40
2580	40
2581	40
2582	40
2583	40
2584	40
2585	40
2586	40
2587	40
2588	40
2589	40
2590	40
2591	40
2592	40
2593	40
2594	40
2595	40
2596	40
2597	40
2598	40
2599	40
2600	40
2627	41
2628	41
2629	41
2630	41
2631	41
2632	41
2633	41
2634	41
2635	41
2636	41
2637	41
2638	41
2639	41
2640	41
2641	41
2642	41
2643	41
2644	41
2645	41
2646	41
2647	41
2648	41
2649	41
2650	41
2652	41
2653	41
2654	41
2655	41
2656	41
2657	41
2658	41
2659	41
2660	41
2661	41
2662	41
2663	41
2664	41
2665	41
2666	41
2667	41
2668	41
2669	41
2670	41
2671	41
2672	41
2673	41
2674	41
2675	41
2677	41
2678	41
2679	41
2680	41
2681	41
2682	41
2683	41
2684	41
2685	41
2686	41
2687	41
2688	41
2689	41
2690	41
2691	41
2692	41
2693	41
2694	41
2695	41
2696	41
2697	41
2698	41
2699	41
2700	41
2727	42
2729	42
2730	42
2731	42
2732	42
2733	42
2734	42
2735	42
2736	42
2737	42
2738	42
2739	42
2740	42
2741	42
2742	42
2743	42
2744	42
2745	42
2746	42
2747	42
2748	42
2749	42
2750	42
2752	42
2753	42
2754	42
2755	42
2756	42
2757	42
2758	42
2759	42
2760	42
2761	42
2762	42
2763	42
2764	42
2765	42
2766	42
2767	42
2768	42
2769	42
2770	42
2771	42
2772	42
2773	42
2774	42
2775	42
2777	42
2778	42
2779	42
2780	42
2781	42
2782	42
2783	42
2784	42
2785	42
2786	42
2787	42
2788	42
2789	42
2790	42
2791	42
2792	42
2793	42
2794	42
2795	42
2796	42
2797	42
2798	42
2799	42
2800	42
2827	43
2828	43
2829	43
2830	43
2831	43
2832	43
2833	43
2834	43
2835	43
2836	43
2837	43
2838	43
2839	43
2840	43
2841	43
2842	43
2843	43
2844	43
2845	43
2846	43
2847	43
2848	43
2849	43
2850	43
2877	44
2878	44
2879	44
2880	44
2881	44
2882	44
2883	44
2884	44
2885	44
2886	44
2887	44
2888	44
2889	44
2890	44
2891	44
2892	44
2893	44
2894	44
2895	44
2896	44
2897	44
2898	44
2899	44
2900	44
2902	44
2903	44
2904	44
2905	44
2906	44
2907	44
2908	44
2909	44
2910	44
2911	44
2912	44
2913	44
2914	44
2915	44
2916	44
2917	44
2918	44
2919	44
2920	44
2921	44
2922	44
2923	44
2924	44
2925	44
2927	44
2928	44
2929	44
2930	44
2931	44
2932	44
2933	44
2934	44
2935	44
2936	44
2937	44
2938	44
2939	44
2940	44
2941	44
2942	44
2943	44
2944	44
2945	44
2946	44
2947	44
2948	44
2949	44
2950	44
2977	45
2978	45
2979	45
2980	45
2981	45
2982	45
2983	45
2984	45
2985	45
2986	45
2987	45
2988	45
2989	45
2990	45
2991	45
2992	45
2993	45
2994	45
2995	45
2996	45
2997	45
2998	45
2999	45
3000	45
3002	45
3003	45
3004	45
3005	45
3006	45
3007	45
3008	45
3009	45
3010	45
3011	45
3012	45
3013	45
3014	45
3015	45
3016	45
3017	45
3018	45
3019	45
3020	45
3021	45
3022	45
3023	45
3024	45
3025	45
3028	45
3029	45
3030	45
3031	45
3032	45
3033	45
3034	45
3035	45
3036	45
3037	45
3038	45
3039	45
3040	45
3041	45
3042	45
3043	45
3044	45
3045	45
3046	45
3047	45
3048	45
3049	45
3050	45
3052	46
3053	46
3054	46
3055	46
3056	46
3057	46
3058	46
3059	46
3060	46
3061	46
3062	46
3063	46
3064	46
3065	46
3066	46
3067	46
3068	46
3069	46
3070	46
3071	46
3072	46
3073	46
3074	46
3075	46
3077	46
3078	46
3079	46
3080	46
3081	46
3082	46
3083	46
3084	46
3085	46
3086	46
3087	46
3088	46
3089	46
3090	46
3091	46
3092	46
3093	46
3094	46
3095	46
3096	46
3097	46
3098	46
3099	46
3100	46
3102	46
3103	46
3104	46
3105	46
3106	46
3107	46
3108	46
3109	46
3110	46
3111	46
3112	46
3113	46
3114	46
3115	46
3116	46
3117	46
3118	46
3119	46
3120	46
3121	46
3122	46
3123	46
3124	46
3125	46
3152	47
3153	47
3154	47
3155	47
3156	47
3157	47
3158	47
3159	47
3160	47
3161	47
3162	47
3163	47
3164	47
3165	47
3166	47
3167	47
3168	47
3169	47
3170	47
3171	47
3172	47
3173	47
3174	47
3175	47
3177	47
3178	47
3179	47
3180	47
3181	47
3182	47
3183	47
3184	47
3185	47
3186	47
3187	47
3188	47
3189	47
3190	47
3191	47
3192	47
3193	47
3194	47
3195	47
3196	47
3197	47
3198	47
3199	47
3200	47
3202	47
3203	47
3204	47
3205	47
3206	47
3207	47
3208	47
3209	47
3210	47
3211	47
3212	47
3213	47
3214	47
3215	47
3216	47
3217	47
3218	47
3219	47
3220	47
3221	47
3222	47
3223	47
3224	47
3225	47
3253	48
3254	48
3255	48
3256	48
3257	48
3258	48
3259	48
3260	48
3261	48
3262	48
3263	48
3264	48
3265	48
3266	48
3267	48
3268	48
3269	48
3270	48
3271	48
3272	48
3273	48
3274	48
3275	48
3277	48
3278	48
3279	48
3280	48
3281	48
3282	48
3283	48
3284	48
3285	48
3286	48
3287	48
3288	48
3289	48
3290	48
3291	48
3292	48
3293	48
3294	48
3295	48
3296	48
3297	48
3298	48
3299	48
3300	48
3302	48
3303	48
3304	48
3305	48
3306	48
3307	48
3308	48
3309	48
3310	48
3311	48
3312	48
3313	48
3314	48
3315	48
3316	48
3317	48
3318	48
3319	48
3320	48
3321	48
3322	48
3323	48
3324	48
3325	48
3352	49
3353	49
3355	49
3356	49
3357	49
3358	49
3359	49
3360	49
3361	49
3362	49
3363	49
3364	49
3365	49
3366	49
3367	49
3368	49
3369	49
3370	49
3371	49
3372	49
3373	49
3374	49
3375	49
3377	49
3378	49
3379	49
3380	49
3381	49
3382	49
3383	49
3384	49
3385	49
3386	49
3387	49
3388	49
3389	49
3390	49
3391	49
3392	49
3393	49
3394	49
3395	49
3396	49
3397	49
3398	49
3399	49
3400	49
3402	49
3403	49
3404	49
3405	49
3406	49
3407	49
3408	49
3409	49
3410	49
3411	49
3412	49
3413	49
3414	49
3415	49
3416	49
3417	49
3418	49
3419	49
3420	49
3421	49
3422	49
3423	49
3424	49
3425	49
3452	50
3453	50
3454	50
3455	50
3456	50
3457	50
3458	50
3459	50
3460	50
3461	50
3462	50
3463	50
3464	50
3465	50
3466	50
3467	50
3468	50
3469	50
3470	50
3471	50
3472	50
3473	50
3474	50
3475	50
3477	50
3478	50
3479	50
3480	50
3481	50
3482	50
3483	50
3484	50
3485	50
3486	50
3487	50
3488	50
3489	50
3490	50
3491	50
3492	50
3493	50
3494	50
3495	50
3496	50
3497	50
3498	50
3499	50
3500	50
3502	50
3503	50
3504	50
3505	50
3506	50
3507	50
3508	50
3509	50
3510	50
3511	50
3512	50
3513	50
3514	50
3515	50
3516	50
3517	50
3518	50
3519	50
3520	50
3521	50
3522	50
3523	50
3524	50
3525	50
3552	51
3553	51
3554	51
3555	51
3556	51
3557	51
3558	51
3559	51
3560	51
3561	51
3562	51
3563	51
3564	51
3565	51
3566	51
3567	51
3568	51
3569	51
3570	51
3571	51
3572	51
3573	51
3574	51
3575	51
3577	51
3578	51
3579	51
3580	51
3581	51
3582	51
3583	51
3584	51
3585	51
3586	51
3587	51
3588	51
3589	51
3590	51
3591	51
3592	51
3593	51
3594	51
3595	51
3596	51
3597	51
3598	51
3599	51
3600	51
3602	51
3603	51
3604	51
3605	51
3606	51
3607	51
3608	51
3609	51
3610	51
3611	51
3612	51
3613	51
3614	51
3615	51
3616	51
3617	51
3618	51
3619	51
3620	51
3621	51
3622	51
3623	51
3624	51
3625	51
3627	52
3628	52
3629	52
3630	52
3631	52
3632	52
3633	52
3634	52
3635	52
3636	52
3637	52
3638	52
3639	52
3640	52
3641	52
3642	52
3643	52
3644	52
3645	52
3646	52
3647	52
3648	52
3649	52
3650	52
3652	52
3653	52
3654	52
3655	52
3656	52
3657	52
3658	52
3659	52
3660	52
3661	52
3662	52
3663	52
3664	52
3665	52
3666	52
3667	52
3668	52
3669	52
3670	52
3671	52
3672	52
3673	52
3674	52
3675	52
3677	52
3678	52
3679	52
3680	52
3681	52
3682	52
3683	52
3684	52
3685	52
3686	52
3687	52
3688	52
3689	52
3690	52
3691	52
3692	52
3693	52
3694	52
3695	52
3696	52
3697	52
3698	52
3699	52
3700	52
3727	53
3728	53
3729	53
3730	53
3731	53
3732	53
3733	53
3734	53
3735	53
3737	53
3738	53
3740	53
3741	53
3742	53
3743	53
3744	53
3745	53
3746	53
3747	53
3748	53
3749	53
3750	53
3752	53
3753	53
3754	53
3755	53
3756	53
3757	53
3758	53
3759	53
3760	53
3761	53
3762	53
3763	53
3764	53
3765	53
3766	53
3767	53
3768	53
3769	53
3770	53
3771	53
3772	53
3773	53
3774	53
3775	53
3777	53
3778	53
3779	53
3780	53
3781	53
3782	53
3783	53
3784	53
3785	53
3786	53
3787	53
3788	53
3789	53
3790	53
3791	53
3792	53
3793	53
3794	53
3795	53
3796	53
3797	53
3798	53
3799	53
3800	53
3827	54
3828	54
3829	54
3830	54
3831	54
3832	54
3833	54
3834	54
3835	54
3836	54
3837	54
3838	54
3839	54
3840	54
3841	54
3842	54
3843	54
3844	54
3845	54
3846	54
3847	54
3848	54
3849	54
3850	54
3852	54
3853	54
3854	54
3855	54
3856	54
3857	54
3858	54
3859	54
3860	54
3861	54
3862	54
3863	54
3864	54
3865	54
3866	54
3867	54
3868	54
3869	54
3870	54
3871	54
3872	54
3873	54
3874	54
3875	54
3877	54
3878	54
3879	54
3880	54
3881	54
3882	54
3883	54
3884	54
3885	54
3886	54
3887	54
3888	54
3889	54
3890	54
3891	54
3892	54
3893	54
3894	54
3895	54
3896	54
3897	54
3898	54
3899	54
3900	54
3927	55
3928	55
3929	55
3930	55
3931	55
3932	55
3933	55
3934	55
3935	55
3936	55
3937	55
3938	55
3939	55
3940	55
3941	55
3942	55
3944	55
3945	55
3946	55
3947	55
3948	55
3949	55
